-0.0625135899,0.0090928916,-0.0053353342,-0.0736152977,0.0207548756,0.0031528575,0.0089040380,0.0055733696,0.0730741993,-0.0120014902
0.0109609328,0.0157117955,-0.0261281468,-0.0101239160,-0.0123578049,-0.0034961707,-0.0217607412,-0.1047988981,0.0003605376,-0.0587433502
-0.0750853717,-0.0441094376,0.0127054574,0.0271441117,0.0159646608,-0.0023174682,-0.1265169680,0.0492067151,-0.0200113449,-0.0256049484
0.0378046669,0.0573774874,-0.0725464672,-0.0325713605,-0.0234143045,0.0227000602,0.0344043486,0.0212163404,0.0133070052,-0.0512221530
0.0080244681,-0.0975586772,-0.0458812341,0.0502525568,-0.0115857450,0.0493232645,0.0365725793,-0.0632477179,0.0008342830,-0.0115153501
0.0221861247,-0.0444491580,0.0831326768,-0.0016254041,-0.0131015480,-0.0236978922,0.0111096464,0.0541627854,-0.0463220999,-0.0458926335
0.0029389339,-0.0332392715,-0.0144672673,-0.0189988595,-0.0911140665,0.0316619538,0.0297875963,-0.1018474773,0.0356997326,-0.0117847640
-0.0361499377,0.0671786889,0.0597416237,0.0537942089,-0.0137580987,-0.0329428315,-0.0092413109,0.0540685095,-0.0078111375,-0.0310433507
-0.0242434721,-0.0328843482,-0.0305726584,0.0446784124,-0.1273756474,0.0178686697,0.0335978419,-0.0436709635,0.0531914607,-0.0570976399
-0.0330885202,0.0385706387,-0.0167189334,0.0248356499,0.0674652159,0.0139764901,-0.0378623642,0.0360223688,-0.0003215170,0.0692602098
-0.0601332299,0.0178054199,0.0462332182,0.0182488188,-0.0205378719,-0.0268988572,-0.0052311644,0.0372631736,0.0210527275,-0.0457960665
0.0113431923,-0.0587393716,0.0204887465,0.0189125538,0.0391031243,-0.0289025605,-0.1000581533,0.0128468368,-0.0115844905,0.0034445196
-0.0497438498,-0.0478202477,0.0160052087,-0.0258287247,0.0511189438,0.0189067367,0.0055116192,0.0431738049,-0.0769463927,0.0400928594
0.0330926292,-0.0665153936,0.0327511355,-0.0318866186,-0.0044094464,-0.0062725875,0.0465738922,-0.0777507126,-0.0213291515,-0.0408597402
0.0374136157,-0.0092398431,0.0364786647,0.0499350876,-0.0207993947,0.0285045840,0.0478122346,-0.0215867329,0.0075375591,-0.0638774037
0.0060429610,0.0142461378,0.0385974869,0.0302829202,0.0428117365,0.0552036054,-0.0291842539,0.0206835270,0.0185975600,-0.0518272407
0.0569621697,-0.1846952736,-0.0110870730,-0.0353628583,0.0200336035,-0.0537678339,0.0527429022,-0.0864091963,-0.0463342741,0.0196404364
-0.0373570882,0.0418545268,0.0041113095,0.0385497138,-0.0169044491,-0.0123150256,-0.0091442270,-0.0556287542,-0.0227339454,-0.1181939617
0.0683873072,0.0092139849,-0.0015129278,-0.0155144585,-0.0109803500,0.0512438715,0.0556329079,-0.0415211543,0.0083411597,-0.0113580385
-0.0835352391,-0.0598872714,-0.0157821998,-0.0098288190,-0.0118934466,0.0623355620,0.0846729204,-0.0994379818,0.0554498322,0.0630310997
0.0057488703,0.0084006181,-0.0151086710,0.0334286317,0.0106031941,-0.0415429249,-0.0137686357,0.0310898740,-0.0342102908,-0.0222797170
0.0434974208,-0.0315954722,0.0065525174,-0.0106854783,0.0433027893,-0.0099884868,0.0485631265,-0.0241687559,-0.0525425971,-0.0101015475
0.0522610284,0.0093923640,0.0611056387,-0.0412330180,0.0115286829,0.0261772871,-0.0076034199,0.0511776693,-0.0666887686,-0.0006074294
0.0220674369,-0.1060903445,-0.0148507236,0.0409897342,-0.0468949154,0.0193702038,0.0217002276,-0.0792859048,-0.0015336238,-0.0749971867
0.0317037813,-0.1661051810,0.0269160196,-0.0543254092,0.0190149285,0.0072025536,0.0515081584,-0.0167618897,-0.0412490293,0.0719877854
0.0259713717,0.0188274644,0.0062784934,-0.0623394735,0.0384121276,-0.0362663120,0.0002747524,-0.0562577434,0.0231991634,-0.0120942732
-0.1335024089,0.0070171030,-0.0238692686,-0.0293152090,0.0727649033,-0.0030067612,-0.0927385911,-0.0537229888,0.0798597336,0.0465761684
-0.0329962000,-0.0500214659,0.0410709865,0.0236980282,-0.0112694483,-0.0152110420,-0.0643154979,-0.0211319774,-0.0418558419,-0.0446179472
-0.1055838317,0.0758672580,-0.1092822999,-0.0893625319,-0.0178486500,-0.0774222314,0.0975871161,-0.1192284077,0.0239982158,0.0078346990
0.0229226928,-0.0702345967,-0.0001992668,-0.0361613892,0.0480170399,-0.0100406837,-0.0343272835,-0.0344805829,0.0260225181,0.0067951228
0.0452497341,-0.1384834349,0.0326474234,0.0096620638,0.0409048311,-0.0314136595,-0.0464703925,-0.0382691063,-0.0068026991,0.0340625606
-0.0832664967,0.0076630977,-0.0230845585,-0.0387196317,0.0329056531,-0.0278405119,-0.0767504349,0.0310171433,-0.0219785552,0.0331466869
-0.0198763553,0.0188859422,-0.0430878028,0.0303533152,-0.0293594692,-0.0821944103,-0.0350912511,0.0186900385,-0.0062516248,-0.0001527296
-0.0702369958,0.0075281514,0.0590234399,0.0189455505,0.0550079495,-0.1192019656,-0.0362283848,0.0601153113,-0.0064726649,0.0041479017
0.0338898860,-0.0674535707,0.0322808959,-0.0486717448,-0.0514134355,0.0421533547,-0.0116313333,0.0089004543,0.0140437651,0.0106024034
-0.0172258168,-0.0591650940,-0.0415350124,-0.0324804261,0.0275146049,0.0697736666,0.0464984737,0.0460336134,0.0457941405,0.0480817929
-0.0150903584,0.0306989588,0.0181830917,0.0650932789,-0.0741852671,0.0069387108,0.0170742273,0.0539540984,0.0159155894,-0.0478277132
-0.0971408710,-0.0043035862,0.0045917975,0.0087169381,-0.0322405994,-0.0752405077,-0.0992368832,0.0141461818,0.0565542318,0.0383274816
-0.0147301462,0.0500741228,-0.0082592359,0.0518404618,0.0365504995,0.0331006460,-0.0841036290,-0.0363649130,0.0036838963,-0.0053788787
0.0481931940,-0.0319944844,0.0436109789,0.0556329414,-0.0449416675,-0.0615370795,-0.0825165212,0.0252830517,0.0234587211,0.0221529938
-0.0168792717,-0.0484934337,0.0426846072,0.0055969581,0.0737126470,-0.0459641665,-0.0416562967,-0.0230712164,0.0583970025,-0.0032188538
